general_ancestor_concept_name,general_ancestor_concept_id,descendant_concept_id,concept_name,concept_id,concept_synonym_name
Disorder of cardiovascular system,134057,440477,Obstetric pyemic and septic pulmonary embolism,440477,Obstetric pyaemic and septic pulmonary embolism
Disorder of cardiovascular system,134057,440477,Obstetric pyemic and septic pulmonary embolism,440477,Obstetric pyemic and septic pulmonary embolism (disorder)
Disorder of cardiovascular system,134057,4203149,Primary idiopathic dilated cardiomyopathy,4203149,Primary idiopathic dilated cardiomyopathy (disorder)
Disorder of cardiovascular system,134057,4269880,Rheumatoid arteritis,4269880,Rheumatoid arteritis (disorder)
Disorder of cardiovascular system,134057,46269911,Gastric hemorrhage due to hypertrophic gastritis,46269911,Gastric hemorrhage due to hypertrophic gastritis (disorder)
Disorder of cardiovascular system,134057,46269911,Gastric hemorrhage due to hypertrophic gastritis,46269911,Gastric haemorrhage due to hypertrophic gastritis
Disorder of cardiovascular system,134057,4081096,Livedo reticularis,4081096,Livedo reticularis (disorder)
Disorder of cardiovascular system,134057,4081096,Livedo reticularis,4081096,Livedo racemosa
Disorder of cardiovascular system,134057,4093494,Toxoplasma myocarditis,4093494,Toxoplasma myocarditis (disorder)
Disorder of cardiovascular system,134057,198286,Injury of heart with open wound into thorax,198286,Injury of heart with open wound into thorax (disorder)
Disorder of cardiovascular system,134057,40480657,Bilateral enlargement of atria,40480657,Bilateral enlargement of atria (disorder)
Disorder of cardiovascular system,134057,4208944,Iliac artery stenosis,4208944,Iliac artery stenosis (disorder)
Disorder of cardiovascular system,134057,4054530,Neoplasm of pericardium,4054530,Neoplasm of pericardium (disorder)
Disorder of cardiovascular system,134057,4120940,Vascular graft occlusion,4120940,Vascular graft occlusion (disorder)
Disorder of cardiovascular system,134057,4218771,Dilated cardiomyopathy secondary to drug,4218771,Dilated cardiomyopathy caused by drug
Disorder of cardiovascular system,134057,4218771,Dilated cardiomyopathy secondary to drug,4218771,Cardiomyopathy due to drug
Disorder of cardiovascular system,134057,4218771,Dilated cardiomyopathy secondary to drug,4218771,Drug-induced cardiomyopathy
Disorder of cardiovascular system,134057,4218771,Dilated cardiomyopathy secondary to drug,4218771,Drug-induced specific heart muscle disorder
Disorder of cardiovascular system,134057,4218771,Dilated cardiomyopathy secondary to drug,4218771,Dilated cardiomyopathy caused by drug (disorder)
Disorder of cardiovascular system,134057,434961,Occlusion of lower limb artery,434961,Occlusion of lower limb artery (disorder)
Disorder of cardiovascular system,134057,4111393,Single coronary vessel disease,4111393,Single coronary vessel disease (disorder)
Disorder of cardiovascular system,134057,4111393,Single coronary vessel disease,4111393,Single vessel coronary artery disease
Disorder of cardiovascular system,134057,4172865,Transient myocardial ischemia of newborn,4172865,Transient myocardial ischemia of newborn (disorder)
Disorder of cardiovascular system,134057,4172865,Transient myocardial ischemia of newborn,4172865,Transient myocardial ischaemia of newborn
Disorder of cardiovascular system,134057,201167,Injury of hepatic artery,201167,Injury of hepatic artery (disorder)
Disorder of cardiovascular system,134057,201167,Injury of hepatic artery,201167,Hepatic artery injury
Disorder of cardiovascular system,134057,4056562,Greater saphenous vein injury,4056562,Greater saphenous vein injury (disorder)
Disorder of cardiovascular system,134057,4145867,Venous occlusion,4145867,Venous occlusion (disorder)
Disorder of cardiovascular system,134057,4145867,Venous occlusion,4145867,Occlusion of vein
Disorder of cardiovascular system,134057,4045734,CVA - cerebrovascular accident due to cerebral artery occlusion,4045734,Cerebrovascular accident due to occlusion of cerebral artery
Disorder of cardiovascular system,134057,4045734,CVA - cerebrovascular accident due to cerebral artery occlusion,4045734,Cerebrovascular accident due to occlusion of cerebral artery (disorder)
Disorder of cardiovascular system,134057,4045734,CVA - cerebrovascular accident due to cerebral artery occlusion,4045734,Cerebrovascular accident due to cerebral artery occlusion
Disorder of cardiovascular system,134057,317208,Meningococcal carditis,317208,Meningococcal carditis (disorder)
Disorder of cardiovascular system,134057,43531710,Induced termination of pregnancy complicated by embolism,43531710,Induced termination of pregnancy complicated by embolism (disorder)
Disorder of cardiovascular system,134057,43531710,Induced termination of pregnancy complicated by embolism,43531710,Termination of pregnancy complicated by embolism
Disorder of cardiovascular system,134057,380639,Rubella with neurological complication,380639,Rubella with neurological complication (disorder)
Disorder of cardiovascular system,134057,4172863,Fetal dysrhythmia,4172863,Fetal arrhythmia
Disorder of cardiovascular system,134057,4172863,Fetal dysrhythmia,4172863,Fetal dysrhythmia (disorder)
Disorder of cardiovascular system,134057,4172863,Fetal dysrhythmia,4172863,Foetal arrhythmia
Disorder of cardiovascular system,134057,4172863,Fetal dysrhythmia,4172863,Foetal dysrhythmia
Disorder of cardiovascular system,134057,762769,Chronic migraine without aura,762769,Chronic migraine without aura (disorder)
Disorder of cardiovascular system,134057,4121649,Internal jugular vein stenosis,4121649,Internal jugular vein stenosis (disorder)
Disorder of cardiovascular system,134057,438270,Closed fracture of C5-C7 level with anterior cord syndrome,438270,Anterior cord syndrome co-occurrent and due to closed fracture of C5-C7 level (disorder)
Disorder of cardiovascular system,134057,438270,Closed fracture of C5-C7 level with anterior cord syndrome,438270,Anterior cord syndrome co-occurrent and due to closed fracture of C5-C7 level
Disorder of cardiovascular system,134057,4338242,Congenital stenosis of vena cava,4338242,Congenital stenosis of vena cava (disorder)
Disorder of cardiovascular system,134057,4317289,Thrombosis of mesenteric vein,4317289,Thrombosis of mesenteric vein (disorder)
Disorder of cardiovascular system,134057,4200662,Tuberculosis of heart,4200662,Tuberculosis of heart (disorder)
Disorder of cardiovascular system,134057,194994,Renal infarction,194994,Renal infarct
Disorder of cardiovascular system,134057,194994,Renal infarction,194994,Renal infarction (disorder)
Disorder of cardiovascular system,134057,194994,Renal infarction,194994,Infarction of kidney
Disorder of cardiovascular system,134057,4124694,Bacterial pericarditis,4124694,Bacterial pericarditis (disorder)
Disorder of cardiovascular system,134057,4261970,Familial cardiomyopathy,4261970,Familial cardiomyopathy (disorder)
Disorder of cardiovascular system,134057,4261970,Familial cardiomyopathy,4261970,Primary familial cardiomyopathy
Disorder of cardiovascular system,134057,45766036,Carditis due to rheumatic fever,45766036,Carditis due to rheumatic fever (disorder)
Disorder of cardiovascular system,134057,437427,Injury of external carotid artery,437427,External carotid artery injury
Disorder of cardiovascular system,134057,437427,Injury of external carotid artery,437427,Injury of external carotid artery (disorder)
Disorder of cardiovascular system,134057,4232580,Retinal embolus,4232580,Retinal embolus (disorder)
Disorder of cardiovascular system,134057,4108236,Hypertrophic cardiomyopathy without obstruction,4108236,Hypertrophic cardiomyopathy without obstruction (disorder)
Disorder of cardiovascular system,134057,4108236,Hypertrophic cardiomyopathy without obstruction,4108236,HCM - Hypertrophic non-obstructive cardiomyopathy
Disorder of cardiovascular system,134057,4108236,Hypertrophic cardiomyopathy without obstruction,4108236,Hypertrophic non-obstructive cardiomyopathy
Disorder of cardiovascular system,134057,4050552,Injury of vein at forearm level,4050552,Injury of vein at forearm level (disorder)
Disorder of cardiovascular system,134057,43020480,Acquired coronary artery fistula,43020480,Acquired coronary artery fistula (disorder)
Disorder of cardiovascular system,134057,4052218,Injury of peroneal artery,4052218,Injury of peroneal artery (disorder)
Disorder of cardiovascular system,134057,4142290,Occlusion of arterial bypass graft,4142290,Occlusion of arterial bypass graft (disorder)
Disorder of cardiovascular system,134057,4295878,Thrombosis of penile vein,4295878,Thrombosis of penile vein (disorder)
Disorder of cardiovascular system,134057,4295878,Thrombosis of penile vein,4295878,Penile venous thrombosis
Disorder of cardiovascular system,134057,4295878,Thrombosis of penile vein,4295878,Penis vein thrombosis
Disorder of cardiovascular system,134057,4176112,Multifocal atrial tachycardia,4176112,Multifocal atrial tachycardia (disorder)
Disorder of cardiovascular system,134057,317712,Injury of intercostal artery,317712,Intercostal artery injury
Disorder of cardiovascular system,134057,317712,Injury of intercostal artery,317712,Injury of intercostal artery (disorder)
Disorder of cardiovascular system,134057,44782713,Congestive heart failure with right heart failure,44782713,Congestive heart failure with right heart failure (disorder)
Disorder of cardiovascular system,134057,197422,Injury of superior mesenteric vein AND/OR primary subdivisions,197422,Injury of superior mesenteric vein AND/OR primary subdivisions (disorder)
Disorder of cardiovascular system,134057,4082589,Dilated blood vessels in skin,4082589,Dilated blood vessels in skin (disorder)
Disorder of cardiovascular system,134057,4082589,Dilated blood vessels in skin,4082589,Visible veins in skin
Disorder of cardiovascular system,134057,43021816,Mixed dementia,43021816,Mixed dementia (disorder)
Disorder of cardiovascular system,134057,43021816,Mixed dementia,43021816,Dementia with mixed aetiology
Disorder of cardiovascular system,134057,43021816,Mixed dementia,43021816,Dementia with mixed etiology
Disorder of cardiovascular system,134057,43021816,Mixed dementia,43021816,MVAD - Mixed vascular Alzheimer dementia
Disorder of cardiovascular system,134057,4307373,Basilar migraine,4307373,Basilar migraine (disorder)
Disorder of cardiovascular system,134057,4307373,Basilar migraine,4307373,Basilar artery migraine
Disorder of cardiovascular system,134057,4307373,Basilar migraine,4307373,Bickerstaff's migraine
Disorder of cardiovascular system,134057,4307373,Basilar migraine,4307373,Vertebrobasilar migraine
Disorder of cardiovascular system,134057,40491951,Iliac vein compression syndrome,40491951,May-Thurner syndrome
Disorder of cardiovascular system,134057,40491951,Iliac vein compression syndrome,40491951,Iliac vein compression syndrome (disorder)
Disorder of cardiovascular system,134057,4032870,Malignant mesothelioma of pericardium,4032870,Malignant mesothelioma of pericardium (disorder)
Disorder of cardiovascular system,134057,4066234,Cerebral venous thrombosis in the puerperium,4066234,Cerebral venous thrombosis in the puerperium (disorder)
Disorder of cardiovascular system,134057,4144439,Myxoma of heart,4144439,Myxoma of heart (disorder)
Disorder of cardiovascular system,134057,45766164,Heart failure with reduced ejection fraction,45766164,Heart failure with reduced ejection fraction (disorder)
